x,t,L
45,2,600
47,2,600
62,2,600
63,2,600
51,2,600
61,2,600
57,2,625
57,2,600
50,2,600
20,2,2339
20,2,1346
24,2,1145
41,2,600
41,2,305
23,2,1147
23,2,1193
43,2,600
43,2,935
65,2,600
42,2,600
55,2,600
40,2,1500
67,2,1500
26,2,1650
71,2,750
38,2,1500
23,2,1800
21,2,1800
13,2,3000
29,2,1500
28,2,1500
59,1,1500
22,2,1500
45,1,900
37,2,1200
47,2,1500
32,2,1500
40,2,1200
10,2,1500
52,2,1500
49,2,900
28,2,1200
49,2,1200
58,2,1050
35,2,17
35,2,723
34,2,21
34,2,754
58,2,600
58,2,850
47,2,600
49,2,600
49,2,625
28,2,968
28,2,1417
59,2,600
51,2,600
51,2,285
40,2,600
65,2,600
69,2,600
43,2,600
43,2,185
56,2,600
56,2,330
50,2,600
50,2,5
47,2,600
47,2,180
52,2,600
52,2,225
68,2,600
70,2,600
46,2,600
46,2,240
64,2,600
58,2,600
59,2,30
59,2,600
51,2,115
51,2,600
52,2,600
52,2,75
45,2,600
45,2,125
56,2,600
52,2,600
59,2,600
22,2,2082
22,2,1243
51,2,1200
54,2,1500
49,2,1200
40,2,750
60,2,1500
64,2,600
52,2,610
52,2,600
35,2,17
35,2,723
49,2,600
49,2,75
38,2,202
38,2,638
53,2,330
53,2,600
64,2,600
64,2,125
59,2,600
31,2,854
38,2,612
55,2,55
55,2,600
50,2,600
50,2,5
59,2,600
59,2,150
59,2,600
29,2,928
29,2,237
46,2,600
46,2,240
57,2,265
57,2,600
54,2,600
54,2,110
25,2,1098
25,2,312
32,2,819
55,2,600
58,2,600
60,2,600
60,2,600
46,2,600
56,2,600
56,2,330
22,2,1243
44,2,600
44,2,125
45,2,600
69,2,600
52,2,600
51,2,600
51,2,285
60,2,600
60,2,325
63,2,600
59,2,600
59,2,150
65,2,600
45,2,600
45,2,300
48,2,600
48,2,320
57,2,1200
20,2,1500
53,2,900
65,2,600
30,2,1050
58,2,1200
70,2,750
38,2,1200
64,2,900
44,2,2100
54,2,900
59,2,2250
55,2,1200
23,2,1500
55,2,900
56,2,1800
51,2,1200
29,2,1500
45,2,1950
8,2,1500
36,2,1500
53,2,600
50,2,750
49,2,1200
45,2,600
45,2,530
51,2,600
63,2,600
63,2,205
64,2,600
24,2,1145
22,2,1243
51,2,285
51,2,600
50,2,600
50,2,5
44,2,600
44,2,125
29,2,928
29,2,237
44,2,600
44,2,125
30,2,215
30,2,890
51,2,600
65,2,600
65,2,50
61,2,600
44,2,600
44,2,125
52,2,1800
35,2,1800
28,2,1500
57,2,900
44,2,1800
50,2,1500
54,2,1500
26,2,600
49,2,600
48,2,1500
57,2,600
57,2,265
65,2,600
58,2,600
58,2,205
59,2,600
63,2,205
63,2,600
52,2,600
60,2,65
60,2,600
45,2,600
45,2,75
62,2,600
54,2,600
68,2,600
31,2,854
31,2,201
58,2,600
48,2,600
64,2,125
64,2,600
70,2,600
46,2,600
29,2,237
29,2,928
49,2,600
49,2,255
49,2,600
49,2,255
21,2,1295
21,2,360
47,2,600
59,2,600
59,2,150
56,2,600
56,2,330
54,2,600
30,2,890
30,2,345
57,2,600
63,2,600
64,2,600
62,2,600
62,2,1200
48,2,1500
47,2,1500
49,2,1500
46,2,600
47,2,600
56,2,600
37,2,666
51,2,600
33,2,786
52,2,610
52,2,600
53,2,535
53,2,600
47,2,795
47,2,600
53,2,600
41,2,865
41,2,600
48,2,600
41,2,305
41,2,600
64,2,600
45,2,600
45,2,235
53,2,260
53,2,600
59,2,600
48,2,600
48,2,125
41,2,600
41,2,305
46,2,670
46,2,600
55,2,600
56,2,600
48,2,600
51,2,600
51,2,285
42,2,600
54,2,600
54,2,465
51,2,600
30,2,890
63,2,600
54,2,600
54,2,250
46,2,1500
67,2,1200
50,2,900
41,2,900
56,2,1200
54,2,2100
63,2,1050
23,2,1500
55,2,900
44,2,1500
25,2,1800
61,2,1500
32,2,1500
59,2,1200
47,2,2100
48,2,1500
49,2,1500
53,2,1200
37,2,1200
46,2,1200
29,2,1200
34,2,1500
50,2,1500
56,2,1200
57,2,140
57,2,600
52,2,600
53,2,600
57,2,600
51,2,600
51,2,285
62,2,600
62,2,285
46,2,600
51,2,600
59,2,600
59,2,150
59,2,600
50,2,600
69,2,600
56,2,600
61,2,600
57,2,265
57,2,600
50,2,600
50,2,180
61,2,520
61,2,600
57,2,600
63,2,600
63,2,350
59,2,600
59,2,450
52,2,600
52,2,225
53,2,165
53,2,600
38,2,638
38,2,447
55,2,395
55,2,600
53,2,600
44,2,600
44,2,125
65,2,600
61,2,600
56,2,1060
56,2,600
32,2,1106
32,2,819
35,2,922
35,2,723
50,2,5
50,2,600
14,2,3000
52,2,1800
43,2,1500
58,2,1500
61,2,1500
29,2,1200
36,2,1500
22,2,1500
49,2,1500
53,2,1500
35,2,1500
34,2,1500
56,2,1500
60,2,600
48,2,600
48,2,125
42,2,2700
43,2,1200
59,2,900
64,2,1500
32,2,3600
28,2,252
28,2,968
53,2,600
45,2,600
52,2,600
52,2,225
58,2,600
58,2,205
53,2,600
53,2,165
46,2,600
45,2,600
42,2,240
42,2,600
51,2,600
24,2,1145
24,2,325
56,2,600
44,2,600
64,2,600
64,2,125
28,2,968
56,2,600
41,2,600
40,2,600
64,2,125
64,2,600
45,2,600
45,2,75
48,2,600
48,2,125
53,2,600
53,2,165
57,2,600
52,2,965
52,2,225
65,2,600
45,2,600
49,2,600
46,2,600
46,2,240
52,2,600
52,2,225
64,2,600
54,2,600
24,2,1145
24,2,230
24,2,1145
54,2,600
41,2,600
41,2,305
52,2,600
50,2,600
57,2,600
57,2,265
57,2,600
65,2,600
25,2,1098
25,2,312
50,2,600
45,2,600
40,2,600
33,2,539
33,2,786
47,2,600
54,2,600
54,2,110
40,2,600
63,2,600
18,2,1449
55,2,600
48,2,600
57,2,600
46,2,600
49,2,600
20,2,659
20,2,1346
64,2,600
27,2,585
27,2,1010
54,2,250
54,2,600
44,2,600
46,2,240
46,2,600
54,2,250
54,2,600
56,2,600
44,2,125
44,2,600
28,2,402
28,2,968
61,2,1200
50,2,1500
54,2,1500
48,2,2100
59,2,1500
65,2,1500
46,2,1200
47,2,1500
60,2,900
45,2,900
23,2,900
56,2,750
20,2,900
33,2,1500
45,2,1500
55,2,1500
27,2,1500
31,2,900
52,2,1500
38,2,1800
20,2,1500
51,2,1500
58,2,900
37,2,1500
51,2,1500
27,2,1010
27,2,430
48,2,600
49,2,600
39,2,612
39,2,418
50,2,180
50,2,600
53,2,535
53,2,600
50,2,600
47,2,600
53,2,250
53,2,600
59,2,600
59,2,150
65,2,600
67,2,600
31,2,854
28,2,968
59,2,600
59,2,150
56,2,600
64,2,600
64,2,125
23,2,1147
23,2,1193
52,2,610
52,2,600
46,2,240
46,2,600
11,2,2100
59,2,1050
28,2,1800
35,2,1200
49,2,1500
31,2,1500
47,2,1050
60,2,1500
56,2,1500
50,2,900
55,2,1500
62,2,600
64,2,600
57,2,600
51,2,600
53,2,600
67,2,600
56,2,1060
56,2,600
52,2,600
52,2,490
61,2,600
60,2,600
60,2,65
47,2,600
47,2,180
27,2,1010
27,2,275
45,2,600
57,2,600
60,2,600
60,2,65
60,2,600
60,2,260
59,2,600
18,2,1449
18,2,376
59,2,600
59,2,150
35,2,723
35,2,922
64,2,600
53,2,165
53,2,600
24,2,875
24,2,1145
52,2,310
52,2,600
67,2,600
48,2,600
48,2,710
57,2,600
50,2,600
50,2,635
43,2,185
43,2,600
53,2,600
53,2,165
57,2,600
53,2,600
65,2,600
65,2,190
35,2,723
35,2,537
67,2,600
64,2,600
62,2,600
19,2,1398
19,2,382
41,2,1200
63,2,1200
59,2,1350
61,2,1500
53,2,900
59,2,1500
59,2,1500
48,2,900
49,2,1950
19,2,1200
13,2,1200
45,1,1800
49,2,1800
58,2,1500
57,2,1800
19,2,1500
19,2,1500
22,2,1500
51,2,600
51,2,285
54,2,600
54,2,110
60,2,600
57,2,600
39,2,600
27,2,1010
27,2,275
53,2,600
52,2,600
42,2,600
48,2,600
48,2,125
20,2,1346
24,2,1145
57,2,600
60,2,600
49,2,600
49,2,75
46,2,600
46,2,240
51,2,600
59,2,600
29,2,928
29,2,237
65,2,600
51,2,600
27,2,275
27,2,1010
61,2,520
61,2,600
60,2,610
60,2,600
38,2,772
38,2,638
44,2,125
44,2,600
49,2,600
46,2,600
66,2,900
31,2,900
47,2,1500
33,2,1500
25,2,2400
22,2,900
60,2,900
44,2,1500
54,2,600
54,2,250
45,2,630
45,2,600
29,2,928
29,2,237
37,2,1164
37,2,666
37,2,474
37,2,666
59,2,600
77,2,600
50,2,600
62,2,210
62,2,600
62,2,210
62,2,600
44,2,600
53,2,600
48,2,600
59,2,600
56,2,600
53,2,165
53,2,600
56,2,600
49,2,600
46,2,600
63,2,600
76,2,600
46,2,600
46,2,185
46,2,670
46,2,600
24,2,1200
64,2,750
51,2,1500
50,2,1500
22,2,1500
57,2,900
40,2,1500
59,2,1200
44,2,1200
39,2,1500
60,2,1200
32,2,786
32,2,186
42,2,600
42,2,240
56,2,600
19,2,374
19,2,1346
43,2,600
43,2,185
63,2,600
63,2,205
56,2,600
51,2,600
51,2,285
53,2,600
49,2,600
49,2,600
49,2,625
46,2,600
46,2,885
71,2,900
60,2,1500
57,2,1500
55,2,1500
64,2,600
46,2,600
53,2,600
79,2,600
62,2,600
43,2,600
36,2,694
27,2,1010
66,2,600
24,2,1145
24,2,325
51,2,600
51,2,285
30,2,475
30,2,890
49,2,600
23,2,322
23,2,1193
58,2,600
58,2,850
42,2,505
42,2,600
75,2,600
25,2,968
25,2,1098
62,2,600
62,2,285
36,2,506
36,2,694
51,2,450
51,2,600
54,2,600
54,2,110
25,2,1500
53,2,1800
41,2,1500
38,2,1500
47,2,1500
26,2,1500
37,2,1500
53,2,1500
28,2,1200
46,2,1500
24,2,1500
39,2,1950
5,2,1200
11,2,1200
9,2,1200
31,2,1800
33,2,1800
45,2,600
45,2,75
58,2,600
58,2,205
65,2,600
65,2,50
59,2,600
57,2,600
20,2,664
20,2,1346
48,2,600
67,2,600
42,2,600
49,2,75
49,2,600
56,2,600
21,2,1295
21,2,360
48,2,600
77,2,600
61,2,600
47,2,600
47,2,600
50,2,600
62,2,600
43,2,600
62,2,285
62,2,600
33,2,786
25,2,1098
60,2,600
31,2,201
31,2,854
48,2,600
59,2,600
59,2,600
59,2,450
49,2,600
49,2,75
31,2,854
27,2,1010
32,2,819
18,2,1449
38,2,447
38,2,638
39,2,612
50,2,600
50,2,5
50,2,600
50,2,5
52,2,600
52,2,225
58,2,600
49,2,600
49,2,75
46,2,600
46,2,240
63,2,600
63,2,205
52,2,225
52,2,600
52,2,600
50,2,600
62,2,600
52,2,1500
43,2,1500
57,2,600
57,2,600
64,2,600
64,2,270
65,2,600
62,2,600
63,2,600
63,2,205
58,2,540
58,2,600
37,2,474
37,2,666
37,2,474
37,2,666
30,2,215
30,2,890
42,2,505
42,2,600
42,2,505
42,2,600
40,2,600
27,2,1010
49,2,75
49,2,600
50,2,600
50,2,600
50,2,5
65,2,1200
49,2,1500
53,2,1800
71,2,750
30,2,2400
31,2,900
33,2,1800
30,2,1500
51,2,1050
59,2,600
28,2,900
30,2,900
54,2,900
21,2,1500
55,2,1500
54,2,1500
39,2,2100
57,1,1500
50,2,1800
48,2,1800
24,2,1500
30,2,1500
50,2,900
22,2,1500
32,2,1800
56,2,1500
24,2,325
24,2,1145
51,2,450
51,2,600
32,2,1106
32,2,819
59,2,450
59,2,600
33,2,854
33,2,786
54,2,600
59,2,600
53,2,600
35,2,922
35,2,723
38,2,638
38,2,1427
23,2,1193
23,2,342
44,2,600
44,2,125
61,2,520
61,2,600
66,2,600
63,2,600
49,2,600
53,2,600
53,2,600
53,2,165
60,2,600
60,2,610
28,2,968
45,2,1050
53,2,1500
30,2,1500
38,2,1500
54,2,1500
19,2,1500
60,2,1500
49,2,1500
41,2,1200
53,2,900
1,2,750
41,2,600
41,2,305
62,2,600
45,2,600
45,2,125
62,2,600
61,2,600
61,2,170
47,2,600
47,2,180
49,2,600
49,2,75
64,2,1500
25,2,662
25,2,1098
25,2,1098
49,2,600
28,2,968
29,2,928
46,2,600
74,2,600
49,2,320
49,2,600
35,2,432
35,2,723
59,2,750
59,2,600
30,2,890
60,2,65
60,2,600
58,2,205
58,2,600
50,2,350
50,2,600
53,2,655
53,2,600
56,2,600
57,2,265
57,2,600
56,2,890
56,2,600
60,2,145
60,2,600
55,2,600
53,2,600
61,2,600
54,2,600
49,2,600
49,2,75
51,2,600
53,2,600
53,2,165
53,2,600
61,2,600
26,2,1053
34,2,754
34,2,161
44,2,600
55,2,190
55,2,600
54,2,600
54,2,110
61,2,600
59,2,600
57,2,600
62,2,600
56,2,1200
62,2,1500
64,2,1500
53,2,1800
49,2,1800
47,2,900
48,2,1500
57,2,1800
58,2,450
58,2,1500
42,2,1500
60,2,900
27,2,1800
34,2,2100
2,2,2100
46,2,1500
34,2,2100
47,2,1500
54,2,1050
54,2,600
55,1,1500
37,2,1500
58,2,1050
37,2,900
54,2,2100
30,2,1500
50,2,900
60,2,1500
58,2,900
58,2,1500
60,2,600
34,2,754
61,2,600
61,2,370
64,2,600
64,2,125
43,2,600
43,2,185
57,2,600
60,2,600
31,2,854
47,2,600
44,2,600
54,2,600
54,2,250
46,2,600
46,2,240
64,2,600
64,2,125
55,2,600
63,2,600
63,2,205
58,2,600
48,2,600
65,2,600
65,2,50
37,2,666
37,2,474
58,2,600
58,2,205
63,2,1500
50,2,1200
62,2,1200
28,2,1200
21,2,1800
20,2,2100
58,2,900
61,2,1800
55,2,600
37,2,219
37,2,666
50,2,255
50,2,600
48,2,45
48,2,600
49,2,10
49,2,600
41,2,305
41,2,600
41,2,600
39,2,612
61,2,600
61,2,520
52,2,600
52,2,170
45,2,600
43,2,600
52,2,600
52,2,225
52,2,225
52,2,600
50,2,600
61,2,600
61,2,600
57,2,600
49,2,600
27,2,900
27,2,1010
45,2,600
50,2,600
37,2,474
37,2,666
58,2,600
50,2,600
49,2,600
49,2,75
53,2,600
53,2,1800
29,2,1200
25,2,1800
26,2,1800
54,2,750
56,2,750
13,2,1500
10,2,1500
48,2,2100
27,2,1500
11,2,1500
46,2,1500
46,2,1500
41,2,900
42,2,1500
45,2,1500
8,2,1500
10,2,1500
47,2,1500
43,2,900
44,2,900
50,2,1800
56,2,900
54,2,900
53,2,1800
31,2,900
38,2,1500
55,2,1500
53,2,1200
52,2,1500
49,2,1500
46,2,900
49,2,900
8,2,1500
10,2,1500
20,2,1500
40,2,600
32,2,819
55,2,600
55,2,55
42,2,600
42,2,240
36,2,694
33,2,786
64,2,600
78,1,600
68,2,600
59,2,600
55,2,600
44,2,600
72,2,600
58,2,600
51,2,690
51,2,600
50,2,600
50,2,5
52,2,600
49,2,255
49,2,600
52,2,600
73,2,600
66,2,900
33,2,750
37,2,1200
28,2,1500
21,2,1500
62,2,900
52,2,1200
51,2,1200
53,2,165
53,2,600
68,2,600
54,2,600
35,2,723
36,2,694
36,2,506
42,2,600
62,2,600
60,2,600
60,2,65
39,2,612
39,2,418
29,2,928
54,2,600
54,2,110
49,2,600
49,2,75
50,2,600
50,2,5
47,2,600
67,2,600
23,2,1193
23,2,342
63,2,600
63,2,205
40,2,1200
75,2,1500
63,2,1200
68,2,1500
64,2,900
66,2,600
62,2,600
49,2,600
49,2,625
49,2,600
37,2,474
37,2,666
21,2,1295
21,2,360
40,2,600
44,2,600
34,2,161
34,2,754
57,2,600
38,2,638
38,2,447
52,2,600
52,2,225
61,2,600
44,2,605
44,2,600
62,2,600
59,2,600
49,2,600
49,2,255
55,2,600
49,2,600
60,2,600
58,2,600
58,2,205
53,2,600
53,2,165
69,2,600
51,2,600
51,2,285
65,2,600
44,2,600
27,2,720
27,2,1010
22,2,607
22,2,1243
60,2,600
55,2,190
55,2,600
56,2,600
60,2,600
60,2,65
50,2,180
50,2,600
58,2,600
36,2,694
24,2,1145
24,2,325
54,2,600
54,2,110
53,2,600
53,2,165
18,2,1449
18,2,376
45,2,600
33,2,786
33,2,169
35,2,723
56,2,600
36,2,694
36,2,506
54,2,600
64,2,600
42,2,600
42,2,240
44,2,125
44,2,600
59,2,600
59,2,150
34,2,161
34,2,754
31,2,854
31,2,201
58,2,205
58,2,600
59,2,150
59,2,600
66,2,600
65,2,600
65,2,50
38,2,638
38,2,447
53,2,600
51,2,600
45,2,600
55,2,600
62,2,435
62,2,600
64,2,600
64,2,125
59,2,1200
68,2,1500
23,2,2550
49,2,1500
69,2,1200
34,2,1500
59,2,3000
56,2,1500
55,1,1500
34,2,1500
39,2,1200
37,2,1800
27,2,1500
46,2,1500
39,2,900
33,2,900
53,2,1200
48,2,1500
43,2,1200
53,2,1500
50,2,1350
59,2,300
41,2,900
48,2,1500
50,2,1500
52,2,1800
49,2,1350
30,2,1200
35,2,1500
46,2,1500
54,2,1800
3,2,2400
29,2,1500
47,2,795
47,2,600
45,2,600
45,2,75
48,2,600
58,2,600
58,2,205
29,2,928
29,2,237
60,2,600
60,2,150
66,2,600
46,2,600
46,2,240
69,2,600
61,2,600
46,2,600
44,2,600
44,2,125
45,2,600
45,2,75
39,2,612
65,2,600
65,2,190
41,2,600
41,2,600
50,2,525
50,2,600
23,2,1193
63,2,205
63,2,600
52,2,225
52,2,600
54,2,250
54,2,600
27,2,1010
57,2,600
62,2,600
60,2,600
56,2,1060
56,2,600
62,2,600
66,2,600
56,2,1060
56,2,600
54,2,600
54,2,35
43,2,600
43,2,85
28,2,968
50,2,525
50,2,600
51,2,600
47,2,600
36,2,694
31,2,854
35,2,723
48,2,600
48,2,125
47,2,600
66,2,600
50,2,5
50,2,600
26,2,622
26,2,1053
49,2,625
49,2,600
52,2,610
52,2,600
50,2,600
39,2,612
56,2,600
64,2,600
36,2,694
54,2,10
54,2,600
52,2,600
47,2,600
50,2,600
55,2,1200
21,2,1500
44,2,1500
61,2,1800
64,2,900
49,2,1200
19,2,1500
56,2,1500
60,2,1200
55,2,1200
44,2,1500
43,2,1500
36,2,1500
22,2,1500
21,2,1500
53,2,1500
3,2,1500
1,2,1500
31,2,900
35,2,900
51,2,2250
44,2,900
38,2,1500
47,2,1500
62,2,600
44,2,600
51,2,600
35,2,723
59,2,600
59,2,30
53,2,600
62,2,600
60,2,600
64,2,600
42,2,600
42,2,240
46,2,455
46,2,600
54,2,2100
22,2,1500
10,2,1500
13,2,1500
33,2,900
21,2,1500
58,2,1500
36,2,1500
41,2,1500
48,2,900
35,2,1350
22,2,1800
8,2,1500
4,2,1500
52,2,900
25,2,1098
25,2,312
54,2,600
54,2,110
48,2,600
46,2,475
46,2,600
64,2,125
64,2,600
31,2,201
31,2,854
47,2,600
47,2,590
39,2,612
19,2,1398
19,2,382
50,2,600
66,2,600
51,2,1500
54,2,1500
41,2,600
41,2,585
19,2,1987
19,2,1398
65,2,600
48,2,515
48,2,600
28,1,968
55,2,600
55,2,480
55,2,600
49,2,625
49,2,600
52,2,225
52,2,600
41,2,1145
41,2,600
54,2,250
54,2,600
32,2,819
35,2,723
32,2,819
37,2,666
40,2,600
62,2,600
67,2,600
51,2,450
51,2,600
49,2,625
49,2,600
22,2,1243
39,2,418
39,2,612
40,2,600
43,2,600
43,2,185
31,2,854
31,2,201
50,2,5
50,2,600
53,2,165
53,2,600
47,2,180
47,2,600
55,2,600
48,2,450
48,2,600
40,2,600
40,2,375
19,2,382
19,2,1398
25,2,1098
50,2,5
50,2,600
26,2,462
26,2,1053
60,2,600
54,2,110
54,2,600
51,2,450
51,2,600
49,2,75
49,2,600
60,2,600
51,2,1200
68,2,1050
72,1,1200
45,2,1200
48,2,1200
52,2,1050
48,1,1800
15,2,1800
14,2,1800
32,2,1500
55,2,1200
55,2,1200
24,2,1200
59,2,600
2,2,1500
35,2,1500
1,2,1500
31,2,1500
26,2,1500
24,2,1500
49,2,1500
48,2,1500
3,2,1500
52,2,1350
51,2,1200
41,2,900
28,2,1500
48,1,3000
55,1,3000
69,2,600
59,2,600
62,2,600
62,2,435
46,2,600
59,2,590
59,2,600
65,2,600
41,2,600
38,2,1102
38,2,638
49,2,95
49,2,600
26,2,1053
50,2,600
50,2,5
54,2,600
54,2,110
22,2,1243
22,2,357
56,2,600
58,2,600
58,2,205
63,2,600
29,2,928
29,2,237
70,2,600
70,2,600
50,2,1500
59,2,1200
63,2,1500
43,2,1500
59,2,1200
50,2,2100
69,2,600
63,2,900
48,2,1800
25,2,1500
51,2,750
60,2,1050
52,2,750
56,2,1200
59,2,900
30,2,750
44,2,1500
32,2,1800
56,2,2400
45,2,1050
51,2,1050
45,2,1500
44,2,1500
21,2,1500
23,2,1500
29,2,1500
59,2,1050
45,2,750
40,2,600
40,2,375
74,2,600
54,2,110
54,2,600
48,2,600
54,2,600
54,2,570
54,2,600
25,2,312
25,2,1098
58,2,600
58,2,600
58,2,205
56,2,600
56,2,330
49,2,600
44,2,600
44,2,125
30,2,890
30,2,215
27,2,1010
27,2,275
51,2,460
51,2,600
54,2,600
51,2,600
60,2,600
60,2,455
31,2,854
57,2,600
52,2,600
46,2,240
46,2,600
55,2,600
55,2,600
27,2,1010
39,2,418
39,2,612
50,2,600
46,2,600
46,2,240
57,2,600
54,2,1500
38,2,1200
30,2,1500
54,2,900
47,2,900
66,2,1800
57,2,900
63,2,600
63,2,205
58,2,600
59,2,600
31,2,201
31,2,854
30,2,890
56,2,600
56,2,330
29,2,928
37,2,666
60,2,600
34,2,754
51,2,600
51,2,600
58,2,600
59,2,600
52,2,600
20,2,374
20,2,1346
48,2,600
29,2,512
29,2,928
47,2,600
47,2,180
63,2,600
55,2,600
35,2,723
28,2,1500
35,2,1800
59,2,1200
60,2,750
57,2,1800
11,2,1500
13,2,1200
51,2,600
51,2,450
64,2,600
61,2,600
54,2,600
54,2,250
45,2,900
37,2,1200
40,2,1200
62,2,1500
71,2,900
55,2,1050
54,2,900
54,2,1500
53,2,1350
42,2,1500
1,1,1800
62,2,600
48,2,600
24,2,1145
24,2,325
50,2,600
50,2,635
27,2,1010
47,2,600
47,2,600
52,2,600
27,2,1010
58,2,600
19,2,1398
19,2,382
66,2,600
56,2,600
64,2,600
62,2,600
60,2,600
60,2,65
47,2,600
39,2,612
34,2,754
34,2,161
37,2,666
37,2,474
61,2,600
59,2,600
60,2,600
60,2,65
50,2,600
55,2,600
48,2,600
48,2,125
50,2,600
56,2,330
56,2,600
53,2,600
53,2,165
25,2,287
25,2,1098
69,2,600
69,2,600
24,2,325
24,2,1145
47,2,600
47,2,180
63,2,600
45,2,1050
47,2,1200
50,2,1050
59,2,2100
48,2,900
35,2,1350
51,1,1200
48,2,710
48,2,600
55,2,600
50,2,600
63,2,600
53,2,655
53,2,600
50,2,600
63,2,600
63,2,205
47,2,180
47,2,600
53,2,165
53,2,600
52,2,600
45,2,600
34,2,754
30,2,890
54,2,1050
35,2,1500
58,2,1050
55,2,1500
54,2,1500
56,2,1500
27,2,1500
25,2,1500
22,2,1500
35,2,1500
14,2,1500
14,2,1500
4,2,450
50,2,600
48,2,600
48,2,125
48,2,600
48,2,125
25,2,1098
33,2,786
64,2,600
59,2,1500
61,2,600
61,2,170
57,2,600
32,2,819
57,2,600
59,2,600
64,2,600
58,2,600
55,2,600
28,2,1500
49,2,1200
48,1,1200
24,2,1500
44,2,1050
29,2,4200
32,2,1500
55,2,1050
36,2,1500
52,2,1200
8,2,750
19,2,1200
45,2,1500
36,2,694
47,2,600
47,2,180
60,2,600
23,2,1193
55,2,600
55,2,55
37,2,666
47,2,600
47,2,180
39,2,612
43,2,600
57,2,600
73,2,1050
49,2,600
60,2,1500
53,2,1200
23,2,342
23,2,1193
20,2,374
20,2,1346
29,2,787
29,2,928
49,2,625
49,2,600
33,2,786
29,2,928
31,2,854
27,2,1010
50,2,600
46,2,600
44,2,705
44,2,600
34,2,754
25,2,1098
48,2,600
33,2,169
33,2,786
47,2,600
56,2,600
55,2,600
24,2,1145
59,2,600
59,2,150
42,2,600
42,2,240
53,2,165
53,2,600
45,2,600
41,2,305
41,2,600
33,2,786
24,2,325
24,2,1145
53,2,600
47,2,600
52,2,225
52,2,600
62,2,900
57,2,1050
24,2,1500
20,2,1500
32,2,2100
54,2,600
53,2,1500
41,2,1500
26,2,1500
46,2,1500
56,2,750
44,2,1500
38,2,900
42,2,2100
55,2,2100
37,2,1500
40,2,1500
62,2,600
55,2,480
55,2,600
39,2,612
55,2,600
47,2,795
47,2,600
60,2,600
60,2,600
62,2,285
62,2,600
65,2,600
56,2,890
56,2,600
43,2,600
43,2,185
48,2,600
62,2,600
60,2,600
60,2,600
51,2,600
65,2,600
64,2,1200
22,2,900
45,2,2100
45,2,1200
29,2,1500
21,2,1500
52,2,1200
46,2,1200
49,1,1500
53,2,1200
54,2,1200
49,2,2400
38,2,2250
34,2,900
42,1,2850
53,2,1500
55,2,1500
27,2,1800
54,2,1500
30,2,1500
33,2,1200
4,2,1500
32,2,1200
46,2,1500
43,2,1500
55,2,1200
32,2,1500
49,2,900
55,2,1500
43,2,1500
41,2,1500
51,2,900
57,2,1200
29,2,1200
50,2,1200
51,2,900
22,2,900
24,2,900
32,2,1350
48,2,2100
56,2,1200
34,2,754
34,2,161
37,2,634
37,2,666
23,2,1193
64,2,125
64,2,600
50,2,600
54,2,600
52,2,600
56,2,600
65,2,150
65,2,600
63,2,285
63,2,600
57,2,600
57,2,265
52,2,380
52,2,600
51,2,450
51,2,600
53,2,600
55,2,600
28,2,968
51,2,600
62,2,435
62,2,600
55,2,600
58,2,600
64,2,600
60,2,600
51,2,690
51,2,600
34,2,754
50,2,525
50,2,600
62,2,285
62,2,600
56,2,330
56,2,600
49,2,95
49,2,600
40,1,600
40,1,375
48,2,600
45,2,600
49,2,600
52,2,600
52,2,225
48,2,125
48,2,600
33,2,169
33,2,786
60,2,600
60,2,65
44,2,125
44,2,600
42,2,600
42,2,770
43,2,600
43,2,435
65,2,600
53,2,600
22,2,1200
22,2,87
22,2,1243
55,2,1500
17,2,1500
45,2,1500
58,2,1050
40,2,1500
49,2,600
49,2,200
48,2,600
48,2,125
54,2,600
39,2,612
60,2,600
39,2,612
58,2,600
60,2,600
47,2,600
47,2,180
67,2,600
32,2,819
32,2,186
53,2,600
62,2,600
62,2,285
56,2,1350
70,1,1200
26,2,1200
15,2,750
50,2,1500
41,2,1500
53,2,1500
11,2,1500
41,2,1500
45,2,1200
31,2,900
42,2,900
51,2,1500
36,2,1500
41,2,1500
59,2,1500
56,2,900
50,2,1500
59,2,1500
57,2,1500
41,2,1500
28,2,1500
50,2,1200
29,2,900
50,2,900
43,2,1500
32,2,1800
45,2,1200
59,2,450
54,2,250
54,2,600
56,2,600
48,2,600
49,2,600
49,2,600
63,2,600
49,2,255
49,2,600
60,2,610
60,2,600
62,2,600
40,2,215
40,2,600
64,2,600
21,2,360
21,2,1295
65,2,600
34,2,981
34,2,754
35,2,147
35,2,723
28,2,252
28,2,968
43,2,935
43,2,600
32,2,186
32,2,819
65,2,600
59,2,600
59,2,600
52,2,600
37,2,666
48,2,600
49,2,255
49,2,600
64,2,600
30,2,890
52,2,610
52,2,600
43,2,600
27,2,1010
27,2,275
56,2,600
45,2,600
45,2,75
37,2,666
37,2,424
40,2,600
58,2,205
58,2,600
59,2,150
59,2,600
57,2,600
47,2,85
47,2,600
59,2,600
59,2,150
48,2,600
48,2,600
53,2,600
50,2,50
50,2,600
46,2,600
17,2,1500
59,2,1200
41,2,1500
57,2,600
25,2,1098
25,2,312
40,2,600
40,2,375
40,2,600
54,2,600
53,2,600
42,2,1035
42,2,600
53,2,600
53,2,165
19,2,1398
39,2,612
57,2,600
61,2,600
49,2,600
36,2,694
72,2,600
23,2,342
23,2,1193
25,2,312
25,2,1098
23,2,342
